video_id,start_time,end_time,action,split,idx
h5DUE-hRb5Y,30,40,people whistling,train,145890
h5EMZ6mhCkA,80,90,mouse squeaking,train,145891
h5EXft4bm3M,5,15,cuckoo bird calling,train,145892
h5EXft4bm3M,54,64,cuckoo bird calling,train,145893
h5EsltcJS20,16,26,civil defense siren,train,145894
h5FBA1B_ARM,29,39,engine accelerating revving vroom,train,145895
h5GfHqsCiO0,28,38,helicopter,train,145896
h5Gq0y3qkX0,63,73,volcano explosion,train,145897
h5KejRbD5s0,8,18,missile launch,train,145898
h5KejRbD5s0,54,64,missile launch,train,145899
h5L_151tYZA,75,85,train whistling,train,145900
h5NTDVXiTiI,50,60,chainsawing trees,test,145901
h5QxN0biQcI,50,60,playing flute,train,145902
h5U9PuJs22Y,28,38,cattle bovinae cowbell,train,145903
h5U9PuJs22Y,48,58,cattle bovinae cowbell,train,145904
h5VTQuERllw,90,100,basketball bounce,train,145905
h5VfEVaHQLA,40,50,orchestra,train,145906
h5W5iuf0Swc,75,85,people giggling,train,145907
h5W5iuf0Swc,97,107,people giggling,train,145908
h5WKxx4F_DY,30,40,playing banjo,train,145909
h5XyrH0_wOI,30,40,people whispering,train,145910
h5YAUMaBGM0,30,40,playing cymbal,train,145911
h5YFSwXlDkE,20,30,splashing water,train,145912
h5Z38w4trds,93,103,playing steel guitar slide guitar,train,145913
h5_KyHdgnuQ,34,44,beat boxing,train,145914
h5_X0-PVHdU,62,72,cap gun shooting,train,145915
h5bdZOCFVw0,30,40,machine gun shooting,train,145916
h5fjKEXXPQ8,48,58,airplane flyby,train,145917
h5fjKEXXPQ8,153,163,airplane flyby,train,145918
h5fvsNo5o88,60,70,fireworks banging,train,145919
h5gPP8paHMU,21,31,pigeon dove cooing,train,145920
h5gmWmHjA-Y,31,41,striking bowling,train,145921
h5gmWmHjA-Y,234,244,striking bowling,train,145922
h5gvpYSIifs,80,90,playing marimba xylophone,test,145923
h5h6Pm1HiEo,390,400,people sniggering,train,145924
h5i7dtQnmgA,90,100,sliding door,train,145925
h5rcZqSnfpk,150,160,fireworks banging,train,145926
h5u5mlCTeMY,110,120,people belly laughing,train,145927
h5vhADC8z3I,168,178,underwater bubbling,test,145928
h5w57LVNkag,2,12,donkey ass braying,train,145929
h5wc_DZpdqk,250,260,female speech woman speaking,train,145930
h5xjZrd4nhc,30,40,lions roaring,train,145931
h5xjZrd4nhc,52,62,lions roaring,train,145932
h5yzEmbpM40,80,90,helicopter,train,145933
h5zHFWJLHWE,200,210,crow cawing,train,145934
h6034RCeKtc,39,49,lighting firecrackers,train,145935
h62bwQIxkZs,18,28,reversing beeps,train,145936
h64t8CA9eiE,29,39,beat boxing,train,145937
h65gN3dgjHs,12,22,sea lion barking,train,145938
h65gN3dgjHs,35,45,sea lion barking,train,145939
h68KSTu7nv4,30,40,mouse pattering,test,145940
h6AWxH5yZu0,30,40,baby laughter,train,145941
h6AchrMoGjs,30,40,arc welding,train,145942
h6CkDvmYDQ4,141,151,raining,train,145943
h6EZZSIg0ms,3,13,eating with cutlery,train,145944
h6EZZSIg0ms,14,24,eating with cutlery,train,145945
h6GUAHNEem0,30,40,people burping,train,145946
h6HOvshmIHc,28,38,playing tabla,train,145947
h6HOvshmIHc,131,141,playing tabla,train,145948
h6HkOxlVt5c,70,80,chicken clucking,test,145949
h6ITaGh5tMY,120,130,playing vibraphone,train,145950
h6JnsyaZrt4,130,140,playing vibraphone,train,145951
h6LzYBY2zSo,237,247,ice cream truck ice cream van,train,145952
h6LzYBY2zSo,288,298,ice cream truck ice cream van,train,145953
h6NMBTwaOss,0,10,striking bowling,test,145954
h6O97oA7GiY,130,140,helicopter,train,145955
h6OG_MQqSAs,296,306,playing accordion,train,145956
h6Pg104tgSI,74,84,playing harp,train,145957
h6REkiAOJ9g,290,300,skateboarding,train,145958
h6SisvChDRQ,83,93,people slurping,train,145959
h6T7_Y3E5t0,133,143,raining,train,145960
h6T7_Y3E5t0,159,169,raining,train,145961
h6TSSCeyl1Y,12,22,horse neighing,train,145962
h6TTC7GlHj4,338,348,playing timpani,train,145963
h6TTC7GlHj4,349,359,playing timpani,train,145964
h6VxFxiAJEE,11,21,horse neighing,train,145965
h6VxFxiAJEE,23,33,horse neighing,train,145966
h6XAekcKfno,50,60,using sewing machines,train,145967
h6YJjouuTlI,8,18,people marching,train,145968
h6YJjouuTlI,113,123,people marching,train,145969
h6YMk2FOHHM,17,27,tap dancing,test,145970
h6Yj7iBPRLc,26,36,cattle mooing,train,145971
h6_GZW4-_V0,60,70,playing banjo,train,145972
h6dk6NNfkjI,21,31,playing double bass,train,145973
h6dk6NNfkjI,37,47,playing double bass,train,145974
h6emAdEl15o,28,38,people marching,train,145975
h6emAdEl15o,38,48,people marching,train,145976
h6hT9hQwcGc,274,284,crow cawing,train,145977
h6hT9hQwcGc,317,327,crow cawing,train,145978
h6j_PFvr4vs,30,40,toilet flushing,train,145979
h6lBiGfAS4E,442,452,child singing,train,145980
h6mN4h8bnfE,230,240,playing piano,train,145981
h6mQe3kgehQ,286,296,playing sitar,train,145982
h6mQe3kgehQ,303,313,playing sitar,train,145983
h6ms2T_4Ays,0,10,goose honking,train,145984
h6ms2T_4Ays,10,20,goose honking,train,145985
h6nSKlQPYmY,69,79,cat caterwauling,train,145986
h6nuScvsl5U,83,93,people burping,train,145987
h6rMpvX7BOY,0,10,playing badminton,train,145988
h6tYHCkguRM,30,40,playing electric guitar,train,145989
h6wKkmoDAu4,14,24,warbler chirping,train,145990
h6zYaBG-S_I,84,94,playing ukulele,train,145991
h6zYaBG-S_I,119,129,playing ukulele,train,145992
h6zc38gOkA4,130,140,playing clarinet,test,145993
h7-FIY5Va_A,206,216,splashing water,train,145994
h7-FIY5Va_A,225,235,splashing water,train,145995
h70f-uOydnM,34,44,lighting firecrackers,train,145996
h70f-uOydnM,49,59,lighting firecrackers,train,145997
h70rNi83XDo,64,74,electric shaver electric razor shaving,train,145998
h72XDYPAzwA,230,240,chicken clucking,train,145999
h77MYNjmcoI,94,104,missile launch,train,146000
h77MYNjmcoI,111,121,missile launch,train,146001
h78xDXu9tUg,140,150,playing bassoon,train,146002
h7BZ8Ny3Mc0,470,480,people sniggering,train,146003
h7Dh4HU8DzI,2,12,lions roaring,train,146004
h7Dh4HU8DzI,13,23,lions roaring,train,146005
h7EWw2n5D5I,50,60,train horning,train,146006
h7Ge_EYH2Dc,32,42,train whistling,test,146007
h7Gr3DQc8gs,208,218,scuba diving,train,146008
h7Gr3DQc8gs,229,239,scuba diving,train,146009
h7HdzxmVMhY,10,20,waterfall burbling,train,146010
h7JIgYsN7BI,303,313,playing tennis,train,146011
h7JKP8IEheE,120,130,playing drum kit,train,146012
h7L1frO-W8k,124,134,mynah bird singing,train,146013
h7ND4CzxDuY,260,270,female speech woman speaking,train,146014
h7Snw4H1Fro,0,10,playing bugle,train,146015
h7Snw4H1Fro,11,21,playing bugle,train,146016
h7TO0Jt3zFs,496,506,electric shaver electric razor shaving,train,146017
h7TZnIhGOPg,537,547,people slurping,train,146018
h7TZnIhGOPg,585,595,people slurping,train,146019
h7UmTboSOqY,30,40,driving motorcycle,train,146020
h7V24VuDJ3U,162,172,playing badminton,train,146021
h7Y6lC1mnlQ,30,40,engine accelerating revving vroom,train,146022
h7a9nzkbYww,58,68,playing hammond organ,train,146023
h7aDUFAAwFE,560,570,thunder,test,146024
h7bqHvoSxSI,70,80,driving buses,train,146025
h7d0ItN7bvk,104,114,horse clip-clop,train,146026
h7h-PNKKHL0,21,31,missile launch,train,146027
h7hCeaO0Las,5,15,tap dancing,train,146028
h7hGEzZUXQQ,0,10,elk bugling,test,146029
h7hqUufGH1g,390,400,ocean burbling,train,146030
h7i3sCQdfTI,30,40,orchestra,train,146031
h7i5ztCYmXU,40,50,machine gun shooting,train,146032
h7iVc1BoBxY,0,10,engine accelerating revving vroom,train,146033
h7nUhRllSck,180,190,fireworks banging,train,146034
h7pektDfJrA,30,40,playing cymbal,train,146035
h7pz6niHZuw,6,16,donkey ass braying,train,146036
h7r0zfRtpGQ,210,220,train horning,train,146037
h8-Z6EtIYQA,30,40,ocean burbling,test,146038
h81q2xerEUc,19,29,playing trombone,train,146039
h84-H14iq7I,310,320,playing cello,train,146040
h84u6dHW2TI,22,32,cricket chirping,train,146041
h84u6dHW2TI,39,49,cricket chirping,train,146042
h85m3EMm2Fc,210,220,playing french horn,train,146043
h86iIg4Z-3g,499,509,heart sounds heartbeat,train,146044
h86iIg4Z-3g,1189,1199,heart sounds heartbeat,train,146045
h88GBbI5kdo,75,85,elk bugling,train,146046
h88GBbI5kdo,122,132,elk bugling,train,146047
h89-dJXRLoo,24,34,civil defense siren,train,146048
h8CiLBEEQwY,30,40,playing trumpet,train,146049
h8Cn3CqAhXI,12,22,playing glockenspiel,train,146050
h8Cn3CqAhXI,89,99,playing glockenspiel,train,146051
h8D7I5aAZEc,70,80,playing trombone,train,146052
h8DapTVCTLI,30,40,chainsawing trees,train,146053
h8JI_KCRjqo,440,450,playing piano,train,146054
h8Oz7FEVECs,227,237,playing darts,train,146055
h8PNuESxDHc,80,90,people crowd,train,146056
h8Q0ZU1fJQg,18,28,car passing by,train,146057
h8TD7MW3wZI,220,230,female speech woman speaking,train,146058
h8TmgkDlKGc,80,90,playing harp,train,146059
h8U0ONjq13c,30,40,playing flute,train,146060
h8V07ip8kRQ,15,25,writing on blackboard with chalk,train,146061
h8VJm6AiQgM,33,43,air conditioning noise,train,146062
h8VJm6AiQgM,43,53,air conditioning noise,train,146063
h8W_sGYAQlc,58,68,volcano explosion,train,146064
h8Wrr7rXaaM,42,52,typing on typewriter,train,146065
h8Y1zzOghkE,80,90,playing acoustic guitar,train,146066
h8YJvqfrCZ4,0,10,francolin calling,train,146067
h8YJvqfrCZ4,40,50,francolin calling,train,146068
h8ZFm6AucpE,238,248,people eating apple,train,146069
h8ZFm6AucpE,489,499,people eating apple,train,146070
h8bAqRW2Nc0,0,10,dog growling,train,146071
h8bAqRW2Nc0,22,32,dog growling,train,146072
h8fMUaesCrA,168,178,playing trombone,test,146073
h8h9TprcfyA,7,17,lions roaring,train,146074
h8h9TprcfyA,20,30,lions roaring,train,146075
h8kb1_e2cLg,130,140,people coughing,train,146076
h8ppEMyusR8,22,32,playing snare drum,train,146077
h8ppEMyusR8,85,95,playing snare drum,train,146078
h8qw8wS-lxo,1,11,cupboard opening or closing,train,146079
h8qw8wS-lxo,11,21,cupboard opening or closing,train,146080
h8vg5Yl9pvU,87,97,playing volleyball,train,146081
h8vlzZ25vtg,99,109,raining,train,146082
h8vlzZ25vtg,110,120,raining,train,146083
h8w0xv56hdE,70,80,orchestra,train,146084
h8wuXxCjZhE,400,410,machine gun shooting,train,146085
h8wzMLyFXLM,29,39,missile launch,train,146086
h8y_uOF3tEU,30,40,people crowd,train,146087
h90Tcms52lc,30,40,engine accelerating revving vroom,train,146088
h9187muduj4,30,40,crow cawing,train,146089
h940Gh6ii6Y,70,80,railroad car train wagon,train,146090
h94qOSGJibE,0,10,skateboarding,train,146091
h9Cx9Ka0KSY,340,350,driving motorcycle,train,146092
h9DKRk_i7f0,41,51,yodelling,test,146093
h9FgW_BqWAo,530,540,dog barking,train,146094
h9IHaJrUG2Q,6,16,playing bagpipes,train,146095
h9IHaJrUG2Q,46,56,playing bagpipes,train,146096
h9IZTUBeMFs,120,130,playing flute,train,146097
h9KcovCKF6I,135,145,playing congas,train,146098
h9KcovCKF6I,173,183,playing congas,train,146099
h9LXuJMNabo,250,260,train horning,train,146100
h9Lz_juDZds,5,15,driving snowmobile,train,146101
h9Lz_juDZds,41,51,driving snowmobile,train,146102
h9OFJ5QSpAQ,89,99,dog baying,train,146103
h9OFJ5QSpAQ,124,134,dog baying,train,146104
h9OoqOxkt6E,70,80,police car (siren),train,146105
h9R1PJVhhoQ,59,69,tap dancing,train,146106
h9Rs9TZkbBk,48,58,canary calling,train,146107
h9Rs9TZkbBk,63,73,canary calling,train,146108
h9SXs5xRicM,260,270,fireworks banging,train,146109
h9TlTy6-II4,0,10,machine gun shooting,train,146110
h9VqTbrs8Co,446,456,dinosaurs bellowing,train,146111
h9VqTbrs8Co,877,887,dinosaurs bellowing,train,146112
h9W3rsCRwEw,8,18,donkey ass braying,train,146113
h9WiIvH7pnY,30,40,pig oinking,train,146114
h9Y9kStdlFs,30,40,chainsawing trees,train,146115
h9YJWm6TaCQ,34,44,tapping guitar,train,146116
h9YJWm6TaCQ,50,60,tapping guitar,train,146117
h9_iAXQ-a0s,133,143,electric shaver electric razor shaving,train,146118
h9bh0Dc9qrw,30,40,ambulance siren,train,146119
h9cQCwYniFs,47,57,duck quacking,train,146120
h9cQCwYniFs,95,105,duck quacking,train,146121
h9cfRLfbE4M,10,20,lawn mowing,train,146122
h9gm_vfXN1g,0,10,fireworks banging,train,146123
h9kY4Zf2Pqs,23,33,hedge trimmer running,train,146124
h9kY4Zf2Pqs,36,46,hedge trimmer running,train,146125
h9m094-tk8U,80,90,playing acoustic guitar,train,146126
h9nNUlpuh0U,20,30,bird squawking,test,146127
h9nfz8nw0kw,30,40,printer printing,train,146128
h9oJG5YEleU,27,37,barn swallow calling,train,146129
h9oJG5YEleU,37,47,barn swallow calling,train,146130
h9tHlkPpEEU,298,308,electric shaver electric razor shaving,train,146131
h9tHlkPpEEU,392,402,electric shaver electric razor shaving,train,146132
h9vUucEhRN4,90,100,cat caterwauling,test,146133
h9wQusLNjTE,150,160,playing accordion,train,146134
hA-aHkMULLo,16,26,eating with cutlery,train,146135
hA-aHkMULLo,107,117,eating with cutlery,train,146136
hA-xWwrOHnw,30,40,chainsawing trees,train,146137
hA40eNdv5d8,30,40,horse clip-clop,train,146138
hA4sICeot0w,16,26,electric grinder grinding,train,146139
hA8t-8bpc0E,45,55,playing squash,train,146140
hAABqqpcol0,30,40,snake hissing,train,146141
hADYOyDXedc,24,34,rowboat canoe kayak rowing,train,146142
hAF02Ca0epE,0,10,basketball bounce,train,146143
hAFpC_c7ak8,1894,1904,wind rustling leaves,train,146144
hAHJpGTktSE,17,27,lip smacking,train,146145
hAI7daPhb78,180,190,playing table tennis,train,146146
hALfbnHLzA0,10,20,mouse pattering,train,146147
hAM7N_bKnWE,94,104,woodpecker pecking tree,train,146148
hANReLhbS7s,380,390,skateboarding,train,146149
hAOOvEmAY7c,1,11,lions roaring,train,146150
hAOOvEmAY7c,12,22,lions roaring,train,146151
hARx7seS7mg,10,20,race car auto racing,train,146152
hAT-W6XTiLc,60,70,chicken crowing,train,146153
hAUogE9-8iM,4,14,airplane,train,146154
hA_WKsFfVZI,66,76,police radio chatter,train,146155
hAbGC-Yk878,100,110,yodelling,train,146156
hAbGC-Yk878,111,121,yodelling,train,146157
hAehs6GdfIQ,30,40,printer printing,test,146158
hAhCtNy3aMY,99,109,rope skipping,train,146159
hAi3MCFcGeI,240,250,train horning,train,146160
hAl_XPwU0fQ,0,10,playing ukulele,train,146161
hAl_XPwU0fQ,2,12,playing ukulele,train,146162
hAld8X0K6q4,0,10,fireworks banging,train,146163
hAoKWfcxs60,30,40,female singing,train,146164
hAq-SKrLpA8,160,170,race car auto racing,train,146165
hAs4QUnOsN4,171,181,sea lion barking,train,146166
hAsB2i0VPQQ,19,29,splashing water,train,146167
hAsB2i0VPQQ,95,105,splashing water,train,146168
hAtuUFx8c1Y,32,42,pheasant crowing,train,146169
hAukn8dWZ2M,30,40,people sniggering,test,146170
hAxoTSuKxMg,27,37,playing cymbal,train,146171
hAxqLp69WCA,224,234,printer printing,train,146172
hAxqLp69WCA,234,244,printer printing,train,146173
hAySG8vshNU,130,140,playing marimba xylophone,train,146174
hB-9FiXrLB8,0,10,vehicle horn car horn honking,train,146175
hB0ozoXUfnQ,40,50,playing saxophone,train,146176
hB1L4YfXD78,22,32,playing tympani,train,146177
hB1L4YfXD78,51,61,playing tympani,train,146178
hB1sF-D4b8s,7,17,playing guiro,train,146179
hB1sF-D4b8s,66,76,playing guiro,train,146180
hB2DZcypK0Y,187,197,playing tennis,test,146181
hB3ApTfjCxc,36,46,beat boxing,train,146182
hB7XxQCVtVo,19,29,playing badminton,train,146183
hB7dAI_ywVY,5,15,lathe spinning,train,146184
hB7i7_WunIU,60,70,skiing,train,146185
hB7lef3UDOs,122,132,playing bassoon,train,146186
hBBuFUtk758,84,94,heart sounds heartbeat,train,146187
hBBuFUtk758,116,126,heart sounds heartbeat,train,146188
hBCjY-WL31o,8,18,hail,train,146189
hBDbXEYu53M,30,40,playing violin fiddle,train,146190
hBDrDdTPqEs,10,20,people sobbing,train,146191
hBHyFeeyyDg,0,10,playing accordion,train,146192
hBIXmjTFZls,350,360,playing snare drum,train,146193
hBLotV-d_gQ,424,434,car engine knocking,train,146194
hBQFoDI3NMI,30,40,tapping guitar,test,146195
hBQpOvoCGsg,420,430,motorboat speedboat acceleration,train,146196
hBRMXSvyNdY,99,109,people booing,train,146197
hBSJ4L3By8E,0,10,gibbon howling,train,146198
hBSdhd2CV-c,80,90,using sewing machines,train,146199
hBTte9j8Xrk,136,146,squishing water,test,146200
hBUDI2fiwnw,2,12,people burping,train,146201
hBUJsaHhiks,27,37,skiing,train,146202
hBXiZt-8zo0,0,10,playing washboard,test,146203
hBZ1BfbuR8E,30,40,people whistling,train,146204
hBZFGArshiE,94,104,playing banjo,train,146205
hB_QyC265Oo,261,271,playing bassoon,train,146206
hB_QyC265Oo,295,305,playing bassoon,train,146207
hB_UbXeQsjU,53,63,disc scratching,test,146208
hB_m0LjO2ng,10,20,splashing water,train,146209
hBa6JYHsXeI,206,216,vacuum cleaner cleaning floors,train,146210
hBa6JYHsXeI,216,226,vacuum cleaner cleaning floors,train,146211
hBbgv1dsLEU,1,11,playing vibraphone,train,146212
hBbgv1dsLEU,153,163,playing vibraphone,train,146213
hBd6_PXZivU,30,40,helicopter,train,146214
hBefVykN8_M,50,60,people screaming,train,146215
hBjE3FVevZA,190,200,dog baying,test,146216
hBkIzAEnmqQ,23,33,playing oboe,train,146217
hBkkjGuxFZg,20,30,toilet flushing,train,146218
hBnpGdBeQcQ,0,10,fox barking,train,146219
hBpaClvsqus,180,190,mouse pattering,train,146220
hBrcjmbJq0k,44,54,thunder,test,146221
hBt_voS_xSE,110,120,slot machine,train,146222
hBxwV246_yA,501,511,beat boxing,train,146223
hC-QKCklsWM,40,50,people sneezing,train,146224
hC-_SHVJWrE,42,52,turkey gobbling,train,146225
hC-tMPlYa5k,20,30,people babbling,train,146226
hC0xxtVtY20,224,234,skiing,train,146227
hC0xxtVtY20,237,247,skiing,train,146228
hC4CkHaw_Bc,0,10,people humming,train,146229
hC6SzmUU7HM,30,40,lawn mowing,train,146230
hC7sSMWLwDo,16,26,baby crying,test,146231
hC9czTZYnQU,45,55,playing volleyball,train,146232
hC9yL_ZfJ7c,113,123,baby laughter,train,146233
hC9yL_ZfJ7c,176,186,baby laughter,train,146234
hCB8DBJbNJo,30,40,playing french horn,train,146235
hCCB27rewYA,240,250,race car auto racing,train,146236
hCCnrcFsL5s,30,40,chicken crowing,train,146237
hCDTsyTIveE,39,49,playing didgeridoo,train,146238
hCE6qaCO8aI,30,40,driving buses,train,146239
hCEvutDP0Ig,30,40,playing accordion,train,146240
hCJ5hEnQo4s,30,40,lawn mowing,test,146241
hCJmE3da41o,134,144,playing tympani,train,146242
hCJmE3da41o,188,198,playing tympani,train,146243
hCJuRpoM9f0,200,210,people clapping,train,146244
hCKJHYVcPCo,100,110,fireworks banging,train,146245
hCKbwt7UAIw,550,560,people babbling,train,146246
hCNyVWxhurc,100,110,cat purring,train,146247
hCQ7Y0BNzbs,496,506,playing sitar,train,146248
hCQ7Y0BNzbs,527,537,playing sitar,train,146249
hCQC87nOR9g,40,50,playing piano,train,146250
hCR2_Lrjw8I,48,58,canary calling,test,146251
hCVoAwIC6tc,18,28,playing theremin,train,146252
hCVoAwIC6tc,47,57,playing theremin,train,146253
hCX2DpwEBQY,30,40,fireworks banging,test,146254
hCXh6BuDMug,50,60,basketball bounce,train,146255
hCbPUyqgdPY,191,201,people gargling,test,146256
hCf75ZN7NIY,32,42,parrot talking,train,146257
hCf75ZN7NIY,185,195,parrot talking,train,146258
hCfmK6WxS-8,25,35,lions roaring,train,146259
hCfmK6WxS-8,36,46,lions roaring,train,146260
hCgnLPUoWjs,180,190,child speech kid speaking,train,146261
hCjMwsOvgyA,72,82,playing badminton,train,146262
hCjiMsDApms,0,10,magpie calling,train,146263
hCon35LwS78,12,22,singing bowl,train,146264
hCsLR3WBEQU,380,390,people screaming,train,146265
hCwT_LacSPM,100,110,police car (siren),train,146266
hCxIIADqJ3w,2,12,playing bongo,train,146267
hCxIIADqJ3w,47,57,playing bongo,train,146268
hCxT_zarEMI,5,15,baby crying,train,146269
hCxobImekyY,20,30,child speech kid speaking,train,146270
hCzZdu2BXtw,360,370,playing marimba xylophone,train,146271
hD4tCwOfUW8,40,50,people screaming,train,146272
hD5vDNKTIYA,26,36,playing tabla,train,146273
hD5x033ZPnk,25,35,cat purring,train,146274
hD5x033ZPnk,37,47,cat purring,train,146275
hD6WWzA9_xQ,360,370,people eating noodle,train,146276
hD76ylT8tO8,6,16,lions roaring,train,146277
hD76ylT8tO8,21,31,lions roaring,train,146278
hD7YkG-wUo0,110,120,child speech kid speaking,train,146279
hD7xqOeFFE8,0,10,people whistling,train,146280
hD8an90O8R4,40,50,eating with cutlery,train,146281
hDAuZinh4gQ,80,90,toilet flushing,train,146282
hDBokuqoCAc,54,64,bee wasp etc_ buzzing,train,146283
hDBokuqoCAc,138,148,bee wasp etc_ buzzing,train,146284
hDDBWwEJX60,0,10,people eating apple,test,146285
hDDWdtbAeE0,30,40,playing trombone,train,146286
hDFdK1QpasI,79,89,popping popcorn,train,146287
hDGiU8zHWdU,30,40,playing clarinet,test,146288
hDGvdnCVSmI,270,280,people whispering,train,146289
hDIziLujP38,160,170,people eating crisps,test,146290
hDQ0MHLB6kk,119,129,typing on computer keyboard,train,146291
hDSt7FDyK4w,22,32,frog croaking,train,146292
hDUgNBUnq1k,1,11,bull bellowing,train,146293
hDUgNBUnq1k,12,22,bull bellowing,train,146294
hDVvCdNX-XM,264,274,rope skipping,train,146295
hDVvCdNX-XM,472,482,rope skipping,train,146296
hDXYBBQ_Lno,0,10,fireworks banging,train,146297
hDcwfCWZXOk,7,17,goose honking,train,146298
hDiZ9CZ_dYY,330,340,basketball bounce,train,146299
hDnMfsCScSc,96,106,air horn,test,146300
hDon-wNJCgU,0,10,playing trumpet,train,146301
hDqGi9erGYg,0,10,striking bowling,train,146302
hDqlvsbStSU,0,10,people sneezing,train,146303
hDr9w7qHLME,170,180,female singing,train,146304
hDt6OJrRtbk,14,24,golf driving,train,146305
hDvi0lXcDKA,55,65,magpie calling,test,146306
hE-58MBfBow,118,128,electric shaver electric razor shaving,train,146307
hE-6OpPKbic,30,40,pigeon dove cooing,train,146308
hE1da7U6sKM,31,41,bull bellowing,train,146309
hE4Inf1nb7o,86,96,people marching,train,146310
hE7Ji50cq0s,120,130,playing saxophone,train,146311
hE8KXSjN77w,2,12,people coughing,train,146312
hE8KXSjN77w,19,29,people coughing,train,146313
hEAXLWOBqxI,190,200,playing cello,train,146314
hEHGbqR9kcc,28,38,lions roaring,train,146315
hEK8xwvlVP8,80,90,coyote howling,train,146316
hEK8xwvlVP8,106,116,coyote howling,train,146317
hEKoxl993c4,50,60,splashing water,train,146318
hELt6RNCKpU,0,10,bird chirping tweeting,train,146319
hERPgqbRM7Q,20,30,skidding,train,146320
hERq1zzgkcs,30,40,car engine knocking,train,146321
hERrEqvKpeQ,5,15,playing bassoon,train,146322
hEUBTD8I9jk,56,66,sharpen knife,train,146323
hEUBTD8I9jk,73,83,sharpen knife,train,146324
hEVfiFUfX6o,10,20,playing banjo,train,146325
hEVpo7cIx_w,180,190,playing flute,train,146326
hEWlxtiO6Sw,150,160,horse clip-clop,test,146327
hEWpwz_VOe4,280,290,using sewing machines,train,146328
hEdQBA2yuaw,33,43,playing table tennis,train,146329
hEePXITb26o,42,52,playing harp,train,146330
hEh5biIImsQ,21,31,striking pool,train,146331
hEh5biIImsQ,105,115,striking pool,train,146332
hEiaq5btgOk,30,40,cat purring,train,146333
hEj6R9sCfvA,83,93,playing squash,train,146334
hEkx6J7kNkU,135,145,plastic bottle crushing,train,146335
hEmA8J_K0_M,60,70,bird squawking,train,146336
hEnwjnj4d0E,0,10,playing bassoon,train,146337
hErrlRzeQyA,25,35,fire truck siren,train,146338
hErrlRzeQyA,40,50,fire truck siren,train,146339
hEugmHze-QA,29,39,pheasant crowing,train,146340
hEugmHze-QA,58,68,pheasant crowing,train,146341
hEvM-RUHXaw,30,40,playing piano,train,146342
hExptynNKP8,356,366,electric shaver electric razor shaving,train,146343
hExz24-jTBU,260,270,playing synthesizer,train,146344
hF-yaTUX68Y,34,44,chicken crowing,train,146345
hF0_TGCSFow,95,105,horse clip-clop,train,146346
hF2pHUvUWHw,160,170,playing snare drum,train,146347
hF4B_HXPq6s,61,71,car engine knocking,train,146348
hF60JayphPo,28,38,dog whimpering,train,146349
hF6HpmwHNvg,75,85,lions roaring,train,146350
hF6HpmwHNvg,87,97,lions roaring,train,146351
hF9lr1REb94,176,186,playing didgeridoo,train,146352
hFA0ktKuJMk,9,19,heart sounds heartbeat,train,146353
hFA0ktKuJMk,63,73,heart sounds heartbeat,train,146354
hFAlTgVVn88,0,10,train horning,train,146355
hFCcAk0z0X8,30,40,people belly laughing,train,146356
hFDW_j5gA0k,100,110,playing cymbal,train,146357
hFFQ4cWurnI,28,38,playing tabla,train,146358
hFHf41BAArE,20,30,people whistling,train,146359
hFKmJx0_Fkg,30,40,church bell ringing,test,146360
hFPe-7K9aSI,507,517,playing steel guitar slide guitar,train,146361
hFRt7Pubx84,0,10,skateboarding,train,146362
hFSIu_AMaCg,30,40,horse clip-clop,train,146363
hFVd2Em9-cc,100,110,toilet flushing,train,146364
hFZttIQloVU,3,13,playing volleyball,train,146365
hF_e1dVYTGU,30,40,sloshing water,train,146366
hFbaSxtuKwM,460,470,people screaming,train,146367
hFdTLz4HW78,280,290,eating with cutlery,test,146368
hFkC9DzHoho,99,109,playing bassoon,test,146369
hFkC9DzHoho,189,199,playing bassoon,test,146370
hFl36WQ6G5Y,0,10,vehicle horn car horn honking,train,146371
hFpT6a8zRt0,2,12,electric shaver electric razor shaving,train,146372
hFpT6a8zRt0,17,27,electric shaver electric razor shaving,train,146373
hFpfy-jhIyM,440,450,basketball bounce,train,146374
hFtoRpczW2o,32,42,mouse squeaking,train,146375
hFtoRpczW2o,51,61,mouse squeaking,train,146376
hFvjSnEIdiI,30,40,car passing by,train,146377
hFxKrOt-vjc,10,20,fireworks banging,train,146378
hG-75h9U1jc,36,46,fly housefly buzzing,train,146379
hG-jlXis8VE,36,46,writing on blackboard with chalk,train,146380
hG-jlXis8VE,63,73,writing on blackboard with chalk,train,146381
hG2PRlbPlps,131,141,playing harpsichord,train,146382
hG2PRlbPlps,166,176,playing harpsichord,train,146383
hG2UIsvJTj0,498,508,skiing,train,146384
hG8odscqlfI,490,500,wind noise,test,146385
hG9woa6-lEk,90,100,waterfall burbling,train,146386
hGA4rvzdesg,38,48,air conditioning noise,train,146387
hGBBFe144_Q,12,22,driving motorcycle,train,146388
hGE1uGt3ng8,214,224,playing tambourine,train,146389
hGGbQ9NGYFo,12,22,opening or closing car doors,train,146390
hGGbQ9NGYFo,62,72,opening or closing car doors,train,146391
hGGh5NPu640,0,10,playing harmonica,train,146392
hGI-ATaTVVo,0,10,race car auto racing,train,146393
hGICDrPUtzU,256,266,chainsawing trees,train,146394
hGJylqhLXGM,180,190,basketball bounce,train,146395
hGMrZZaTRSE,450,460,vacuum cleaner cleaning floors,test,146396
