video_id,start_time,end_time,action,split,idx
MaaPWkNBhR8,44,54,car engine idling,test,81083
MaaPWkNBhR8,173,183,car engine idling,test,81084
MaaSiZf3MdM,428,438,typing on typewriter,train,81085
MaaSiZf3MdM,457,467,typing on typewriter,train,81086
MabANRQ704Q,12,22,playing theremin,train,81087
MabANRQ704Q,38,48,playing theremin,train,81088
MabI65ckgMg,247,257,people slurping,train,81089
MabI65ckgMg,452,462,people slurping,train,81090
MabWpP62b1E,168,178,fox barking,test,81091
MadBHJqNUWQ,74,84,ripping paper,train,81092
MadBHJqNUWQ,261,271,ripping paper,train,81093
Mag1V-yRrF0,19,29,turkey gobbling,train,81094
Mag1V-yRrF0,45,55,turkey gobbling,train,81095
MagZnrfSTUE,130,140,ocean burbling,train,81096
MahMdrjlbUk,42,52,playing castanets,test,81097
MajT8ymRcec,0,10,driving motorcycle,train,81098
ManqGvq5ELk,94,104,playing shofar,train,81099
ManqGvq5ELk,112,122,playing shofar,train,81100
Map8EOl5fbk,61,71,playing badminton,train,81101
Maqys4sGRhQ,30,40,people running,train,81102
MasEB_CwVoI,175,185,car engine idling,test,81103
MauJeHItXP8,1,11,playing tabla,train,81104
MauJeHItXP8,58,68,playing tabla,train,81105
Mav5tuqbYSY,10,20,police car (siren),train,81106
MavK0Rhz8Ks,658,668,people eating,train,81107
MavK0Rhz8Ks,798,808,people eating,train,81108
Mb-GyQEKoEc,30,40,driving motorcycle,test,81109
Mb1f-3EXT28,272,282,playing djembe,train,81110
Mb1f-3EXT28,304,314,playing djembe,train,81111
Mb5DiD2GCpo,61,71,lions growling,train,81112
Mb5DiD2GCpo,198,208,lions growling,train,81113
Mb8jkHCDx1Q,80,90,people whistling,train,81114
MbARNkuZpDc,30,40,engine accelerating revving vroom,test,81115
MbGzsZlDsUc,30,40,playing marimba xylophone,train,81116
MbHzYzjPvQs,64,74,people nose blowing,train,81117
MbJIQGrS3Mc,30,40,playing cymbal,train,81118
MbLhwjHr4KE,30,40,playing violin fiddle,train,81119
MbM2OPdnoLU,72,82,scuba diving,train,81120
MbM2OPdnoLU,106,116,scuba diving,train,81121
MbMVWz-yOnE,70,80,using sewing machines,train,81122
MbPDtTzoOj4,40,50,playing harp,test,81123
MbPhXdivAx8,10,20,wind noise,train,81124
MbUoINK1I9U,140,150,planing timber,train,81125
MbVbMuGPTws,37,47,tractor digging,train,81126
MbYeulsZFbs,3,13,vehicle horn car horn honking,train,81127
Mb_rnJzbsh0,51,61,playing volleyball,train,81128
MbaGR3A9QFI,41,51,playing trombone,train,81129
MbaGR3A9QFI,110,120,playing trombone,train,81130
Mbb-gu9_Vfk,3,13,playing mandolin,train,81131
Mbb-gu9_Vfk,496,506,playing mandolin,train,81132
Mbcc5Uiinz0,370,380,race car auto racing,train,81133
MbdJSxe12aU,25,35,dog whimpering,train,81134
MbdJSxe12aU,36,46,dog whimpering,train,81135
MbhoYm2Dd5c,0,10,railroad car train wagon,train,81136
MbhwvOz-18s,227,237,baby laughter,train,81137
MbhwvOz-18s,366,376,baby laughter,train,81138
MbjS_6g7K2U,7,17,golf driving,train,81139
MbjbUhJA2Ps,340,350,playing trumpet,train,81140
MbnpZRfcUTc,50,60,people hiccup,train,81141
MboVF8CAefo,440,450,railroad car train wagon,train,81142
Mbqn71247Es,84,94,people booing,train,81143
Mbr7SfNh30o,89,99,police radio chatter,train,81144
Mbr7SfNh30o,120,130,police radio chatter,train,81145
MbroAgTO-Zs,8,18,lathe spinning,train,81146
MbtkL5_f6-4,0,10,playing cello,test,81147
MbvrKEoFx-k,322,332,parrot talking,train,81148
MbwTzU0E9-k,16,26,plastic bottle crushing,train,81149
MbwTzU0E9-k,30,40,plastic bottle crushing,train,81150
Mbx5WMOhyYM,130,140,railroad car train wagon,train,81151
MbxxrNURjwM,261,271,turkey gobbling,train,81152
Mc0J7D866Eo,4,14,playing electronic organ,train,81153
Mc0J7D866Eo,22,32,playing electronic organ,train,81154
Mc2u_6eXqGQ,8,18,fly housefly buzzing,train,81155
Mc3-EItEvl4,0,10,playing sitar,train,81156
Mc3-EItEvl4,12,22,playing sitar,train,81157
Mc4QRo0dEOw,75,85,hammering nails,train,81158
Mc4QRo0dEOw,103,113,hammering nails,train,81159
Mc6X4jVyp6M,2,12,mouse clicking,train,81160
Mc7DUdkIDY0,119,129,playing tabla,train,81161
McA_55gUgR8,30,40,playing marimba xylophone,train,81162
McBsb7uCLVI,550,560,people farting,test,81163
McCDWYgVyps,30,40,playing trumpet,test,81164
McCxak3_kVI,29,39,wind rustling leaves,train,81165
McDm0y4U3fA,82,92,sea waves,train,81166
McENOJGB5Pw,25,35,vacuum cleaner cleaning floors,train,81167
McENOJGB5Pw,45,55,vacuum cleaner cleaning floors,train,81168
McGtZwqIFrA,129,139,shot football,train,81169
McIjQt0uLTo,113,123,playing badminton,train,81170
McJ5aNpbSfs,210,220,eating with cutlery,train,81171
McK9bfnBBAw,124,134,car engine knocking,train,81172
McLGMjUY8F0,11,21,police car (siren),train,81173
McM8ub5JMi4,220,230,bee wasp etc_ buzzing,test,81174
McMFw_L8e6c,1,11,people eating apple,train,81175
McMFw_L8e6c,151,161,people eating apple,train,81176
McNdFUvgqnw,30,40,playing accordion,train,81177
McNjwcBbU4s,6,16,playing double bass,train,81178
McQG8pClhKw,2,12,pig oinking,train,81179
McQG8pClhKw,23,33,pig oinking,train,81180
McR466LrVbw,90,100,motorboat speedboat acceleration,train,81181
McRwsh3_mrE,114,124,playing synthesizer,train,81182
McRwsh3_mrE,145,155,playing synthesizer,train,81183
McTe5XRarXU,171,181,splashing water,train,81184
McU-iWSu3lI,230,240,people whispering,train,81185
McU45U0yJys,34,44,frog croaking,train,81186
McU45U0yJys,112,122,frog croaking,train,81187
McWY8wmi1NE,45,55,fox barking,train,81188
McWY8wmi1NE,55,65,fox barking,train,81189
Mcalu56f4_c,40,50,lions growling,train,81190
Mcb1AZT-mA0,135,145,playing erhu,train,81191
Mcb1AZT-mA0,232,242,playing erhu,train,81192
Mce3POaNt4M,20,30,sailing,train,81193
Mce7l7DN464,30,40,sailing,train,81194
McjR2JKKzBI,9,19,police car (siren),train,81195
McpfTWDxL4A,60,70,playing violin fiddle,train,81196
McrtE1HOmpo,230,240,striking bowling,train,81197
McrtE1HOmpo,255,265,striking bowling,train,81198
MctRKATNEbU,52,62,fox barking,train,81199
McuD-Zlycw0,20,30,cat meowing,train,81200
Mcuhv1hT78E,0,10,people coughing,train,81201
McwV4t8j2ZM,12,22,pheasant crowing,train,81202
McwV4t8j2ZM,45,55,pheasant crowing,train,81203
Mcy6Fw5bWPk,50,60,fireworks banging,train,81204
McyLMwCvzaY,7,17,sliding door,train,81205
McyzwLkySCM,40,50,dog barking,train,81206
MczpqDzmxVM,30,40,horse neighing,train,81207
MczrT4pPpNI,45,55,playing tambourine,train,81208
Md0QFI22034,30,40,lawn mowing,train,81209
Md0dW0AQbYc,0,10,mouse clicking,train,81210
Md1hMveCZS8,41,51,playing gong,train,81211
Md1hMveCZS8,66,76,playing gong,train,81212
Md1t7dXRtVc,260,270,railroad car train wagon,train,81213
Md5WnM7HvXo,30,40,vehicle horn car horn honking,train,81214
Md5pjwC346Y,30,40,people crowd,train,81215
Md5rJNqn-f4,40,50,machine gun shooting,train,81216
Md6vo7OfkYA,30,40,helicopter,train,81217
Md9fLIKD5co,59,69,police radio chatter,train,81218
Md9fLIKD5co,109,119,police radio chatter,train,81219
Md9hJrkYMhs,55,65,playing zither,train,81220
Md9hJrkYMhs,187,197,playing zither,train,81221
MdCSz2cZQUM,10,20,people coughing,train,81222
MdCSz2cZQUM,30,40,people coughing,train,81223
MdDixCvbEU8,556,566,playing accordion,train,81224
MdFA4zZ280o,27,37,police car (siren),train,81225
MdFQSXxQobc,30,40,printer printing,train,81226
MdGJApR9jpA,160,170,pumping water,test,81227
MdGTME0p_i0,2,12,playing erhu,train,81228
MdGsWOxR1CE,17,27,driving buses,train,81229
MdPjxcZqc44,5,15,fire truck siren,train,81230
MdQhp3M45dM,10,20,playing didgeridoo,train,81231
MdROu4LlR1E,10,20,cat meowing,test,81232
MdRvEvLFw-I,10,20,people sobbing,train,81233
MdUG2H5K5eg,117,127,roller coaster running,train,81234
MdUG2H5K5eg,149,159,roller coaster running,train,81235
MdVexSX41ow,20,30,driving buses,train,81236
MdXGGoBN5KQ,20,30,race car auto racing,train,81237
MdYoe_APBuo,560,570,people belly laughing,train,81238
MdZOxntKwxA,34,44,cat hissing,train,81239
MdZe4NARyD0,390,400,people crowd,train,81240
Md_CHA8dz5Q,210,220,orchestra,train,81241
Md_f9VNsumo,0,10,driving motorcycle,train,81242
Mda39locghA,30,40,ocean burbling,train,81243
Mdc6HgDQNyI,4,14,playing shofar,train,81244
Mdc6HgDQNyI,32,42,playing shofar,train,81245
Mdf-8iRUN4A,208,218,playing oboe,train,81246
MdhgC5gR9Fc,9,19,people whistling,train,81247
MdhgC5gR9Fc,27,37,people whistling,train,81248
Mdk5TxNRlvY,128,138,people marching,train,81249
Mdk5TxNRlvY,151,161,people marching,train,81250
MdlNA0sJz38,28,38,dog whimpering,test,81251
MdlXv_6-W7Q,120,130,playing drum kit,train,81252
MdoVZI0jRaE,20,30,playing darts,test,81253
MdofVXugy1g,147,157,playing timbales,train,81254
MdtyI8EpoHY,10,20,playing bagpipes,train,81255
MdvcWT126mE,121,131,people battle cry,train,81256
MdvcWT126mE,140,150,people battle cry,train,81257
Mdw3cJ4vr8c,84,94,striking pool,test,81258
MdwLy7XXAkI,101,111,playing bassoon,test,81259
Mdwn6x9edFI,352,362,sea lion barking,test,81260
Mdwn6x9edFI,530,540,sea lion barking,test,81261
MdxUVZg4zGc,30,40,rowboat canoe kayak rowing,train,81262
MdxpV_F1cCo,379,389,subway metro underground,train,81263
MdxpV_F1cCo,401,411,subway metro underground,train,81264
MdzGKumKYVw,26,36,playing bassoon,train,81265
MdzGKumKYVw,38,48,playing bassoon,train,81266
Me0_rzOpr-c,41,51,baby crying,train,81267
Me0_rzOpr-c,52,62,baby crying,train,81268
Me1HZ0DBGYY,93,103,playing theremin,train,81269
Me5Gtqf7J6Q,34,44,people humming,train,81270
Me5Gtqf7J6Q,74,84,people humming,train,81271
Me6bx7jn_-o,140,150,playing marimba xylophone,train,81272
MeCMU_eLrI8,1,11,frog croaking,train,81273
MeF_9KT_T8k,40,50,lions growling,test,81274
MeF_9KT_T8k,71,81,lions growling,test,81275
MeH0NWoeZS0,0,10,woodpecker pecking tree,train,81276
MeLZ-FoXuXg,56,66,people eating apple,train,81277
MeLZ-FoXuXg,248,258,people eating apple,train,81278
MeO3gTWjF-0,56,66,playing erhu,train,81279
MeO3gTWjF-0,68,78,playing erhu,train,81280
MeSab2AIb1k,30,40,dog bow-wow,train,81281
MeW9OdcWP3M,2,12,people nose blowing,test,81282
MeYMwX9-lAE,168,178,hammering nails,train,81283
MeYMwX9-lAE,180,190,hammering nails,train,81284
MeYnbTPyOl8,209,219,singing bowl,train,81285
MeZbsZbMHL8,19,29,roller coaster running,train,81286
MeZbsZbMHL8,43,53,roller coaster running,train,81287
MeanyeFs_4o,30,40,playing violin fiddle,train,81288
MebnND6K7nw,24,34,playing glockenspiel,train,81289
MebszEYana4,20,30,lawn mowing,train,81290
MecXpFhkFPU,80,90,people crowd,train,81291
MeeL17MJ2H0,235,245,female speech woman speaking,train,81292
Mel-OwQFWmo,130,140,railroad car train wagon,test,81293
MenAsca8z6s,137,147,slot machine,train,81294
Men_BOT3L_k,134,144,forging swords,train,81295
MeoQ4yTvkAg,1,11,airplane flyby,train,81296
MeoQ4yTvkAg,17,27,airplane flyby,train,81297
MeonW4dg4sM,390,400,people hiccup,train,81298
MetDvJdgZ64,49,59,lions growling,test,81299
MetDvJdgZ64,63,73,lions growling,test,81300
MeuiN7kS73M,86,96,children shouting,train,81301
MeuiN7kS73M,205,215,children shouting,train,81302
Mew9mK6wCFw,62,72,playing tuning fork,train,81303
MexEjXgygAU,30,40,playing electric guitar,train,81304
MexjIyG07o0,10,20,ambulance siren,train,81305
Mexn5JqLFpg,100,110,hair dryer drying,test,81306
MezRKK2YFwA,410,420,police car (siren),train,81307
Mf-amEbT2V8,49,59,alligators crocodiles hissing,train,81308
Mf113Xr3kAU,70,80,skidding,train,81309
Mf1IZyQ32ko,1,11,mosquito buzzing,train,81310
Mf3WTzcU2iY,30,40,sailing,train,81311
Mf4Fvx3D7NA,43,53,people eating apple,train,81312
Mf4fLKmetsQ,370,380,skidding,train,81313
Mf5pSGLL41M,68,78,tractor digging,train,81314
Mf5pSGLL41M,106,116,tractor digging,train,81315
Mf6F6geYJ2M,10,20,ocean burbling,train,81316
Mf6bCl5HKgc,0,10,wind chime,train,81317
Mf9beBWL884,156,166,beat boxing,train,81318
MfAKvbAOmFw,140,150,skiing,test,81319
MfAmJKx0B1o,3,13,donkey ass braying,train,81320
MfCD6-EUNt0,160,170,tornado roaring,train,81321
MfEWSqZMXAs,8,18,dog growling,train,81322
MfG5dP-RsJQ,570,580,people shuffling,train,81323
MfGY1VC2fSc,30,40,orchestra,train,81324
MfKIrDhP09M,30,40,orchestra,train,81325
MfKSVJIcDK0,30,40,playing acoustic guitar,test,81326
MfNS4pdByNE,72,82,cap gun shooting,train,81327
MfNoYq4NpJQ,7,17,engine accelerating revving vroom,train,81328
MfSXrFJt6d4,7,17,motorboat speedboat acceleration,train,81329
MfT9SrYQ8_Q,304,314,police radio chatter,test,81330
MfUXwqEVNI8,34,44,dog whimpering,train,81331
MfUXwqEVNI8,56,66,dog whimpering,train,81332
MfX7Q0ucts8,30,40,playing bass guitar,test,81333
MfYY-UO2szs,100,110,orchestra,train,81334
MfZktPPkNM8,30,40,sheep bleating,train,81335
MfaXQlIWY7k,229,239,typing on typewriter,train,81336
MfaXQlIWY7k,248,258,typing on typewriter,train,81337
MfavlJej70A,30,40,female speech woman speaking,test,81338
MfcxAYC94c0,180,190,chicken clucking,train,81339
Mfe0B2jGiA4,23,33,popping popcorn,train,81340
Mfe0B2jGiA4,154,164,popping popcorn,train,81341
MfeOJgRozw0,2,12,playing ukulele,train,81342
MfeOJgRozw0,296,306,playing ukulele,train,81343
Mfid8mrerwk,10,20,chimpanzee pant-hooting,train,81344
Mfid8mrerwk,78,88,chimpanzee pant-hooting,train,81345
MfkYQ217WEY,30,40,playing flute,train,81346
Mfkxqpsd-eo,20,30,lathe spinning,train,81347
Mfn819GQwa8,140,150,people belly laughing,train,81348
MfomVE7pup4,30,40,horse neighing,train,81349
Mfq1ZfzK_hs,30,40,playing violin fiddle,train,81350
MfstYSUscBc,205,215,penguins braying,train,81351
Mfwy0xVjEzw,39,49,people eating crisps,train,81352
Mfwy0xVjEzw,52,62,people eating crisps,train,81353
Mfz3dCUeDws,7,17,horse clip-clop,train,81354
Mg2iLZr65Fw,171,181,train whistling,train,81355
Mg2iLZr65Fw,238,248,train whistling,train,81356
Mg5eBHBzDtI,27,37,lathe spinning,train,81357
Mg5eBHBzDtI,40,50,lathe spinning,train,81358
MgD5JedaXGs,20,30,dog barking,test,81359
MgG8z6IcgDY,7,17,printer printing,train,81360
MgHFxFGes7o,370,380,lighting firecrackers,train,81361
MgJDtRcUD-M,150,160,people sniggering,train,81362
MgJJYRliYQw,420,430,singing bowl,train,81363
MgLlGihM2O8,30,40,playing violin fiddle,train,81364
MgRSnbmfNlM,540,550,eating with cutlery,train,81365
MgRhZHBbNgw,30,40,chicken clucking,train,81366
MgXLOj5mDtw,122,132,playing badminton,train,81367
MgZIVwfl014,563,573,playing bassoon,train,81368
MgbXx1hRR2Y,45,55,cattle bovinae cowbell,train,81369
MgbXx1hRR2Y,89,99,cattle bovinae cowbell,train,81370
MgcG6mqvZPQ,2,12,lathe spinning,train,81371
Mgcv9Skamew,0,10,hammering nails,train,81372
Mgd0Hsgl8gU,100,110,machine gun shooting,test,81373
Mgh78_iXT9g,0,10,people screaming,train,81374
MgifkqSuScg,30,40,cat purring,train,81375
MgixT09d8TY,80,90,race car auto racing,train,81376
MgkubB6_Gp8,60,70,people hiccup,train,81377
MgljU8wtp_Q,99,109,playing table tennis,train,81378
MgoGRYH598w,2,12,cap gun shooting,train,81379
MgoGRYH598w,13,23,cap gun shooting,train,81380
MgqEml6ehOc,81,91,people eating crisps,train,81381
MgqEml6ehOc,169,179,people eating crisps,train,81382
Mgsfb87Dfos,34,44,volcano explosion,train,81383
MgtSPTHTPLs,200,210,people clapping,train,81384
MguBs8JVd-Y,30,40,playing bagpipes,train,81385
MgvZfzqHBug,93,103,woodpecker pecking tree,train,81386
MgvZfzqHBug,201,211,woodpecker pecking tree,train,81387
Mgx8jAsVj2Q,13,23,motorboat speedboat acceleration,train,81388
Mgzr9_Eaaa4,20,30,ocean burbling,train,81389
Mh0oCU2rDZ4,2,12,sea lion barking,train,81390
Mh1W_KLTbEQ,266,276,playing badminton,train,81391
Mh3WgMCnCLY,98,108,donkey ass braying,train,81392
Mh56a8A_evU,7,17,church bell ringing,train,81393
MhIPIgi359Y,350,360,playing flute,train,81394
MhKSI8ggZ7Y,30,40,skidding,test,81395
MhKwvs3OlSM,30,40,printer printing,train,81396
MhMaLiOdgr4,36,46,playing theremin,train,81397
MhOtcKPy2V4,40,50,driving motorcycle,train,81398
MhPOcC7Tsmo,0,10,bathroom ventilation fan running,train,81399
MhPOcC7Tsmo,12,22,bathroom ventilation fan running,train,81400
MhSAFL2Pgrc,80,90,stream burbling,train,81401
MhTUzn5uMhM,78,88,barn swallow calling,train,81402
MhWa1gceh9c,30,40,duck quacking,train,81403
MhXao_uVwqk,124,134,swimming,test,81404
MhY3XmvO4ZE,54,64,playing zither,train,81405
Mh_DkFikcLs,6,16,penguins braying,train,81406
MhahU6csB58,208,218,planing timber,train,81407
MheaPqFAteI,31,41,playing tabla,train,81408
MheaPqFAteI,42,52,playing tabla,train,81409
Mhf-RrCyk3s,285,295,slot machine,train,81410
MhgCbObAHZg,30,40,people eating,test,81411
MhgLu4oyEq8,80,90,playing piano,train,81412
MhgpMCvN998,0,10,chainsawing trees,train,81413
MhhlIu7A7Ps,248,258,tractor digging,train,81414
MhhlIu7A7Ps,302,312,tractor digging,train,81415
MhmC4EazbaY,45,55,bird chirping tweeting,train,81416
Mhnud8rwLys,100,110,people burping,train,81417
Mhrtv6H81ec,77,87,chipmunk chirping,train,81418
MhvKFbpwdI8,10,20,people babbling,train,81419
Mhxj2fL8ZhE,10,20,ocean burbling,train,81420
MhyCM-4Qy24,205,215,bowling impact,test,81421
MhykaAoDgsI,19,29,air conditioning noise,test,81422
Mhyw3IBq1dM,19,29,church bell ringing,train,81423
Mhyw3IBq1dM,75,85,church bell ringing,train,81424
Mhzz75z8mbY,143,153,playing ukulele,train,81425
Mhzz75z8mbY,166,176,playing ukulele,train,81426
Mi-7EimtIfQ,208,218,playing bassoon,train,81427
Mi-dVS1dDAY,66,76,people booing,train,81428
Mi2PLjJbpQ0,190,200,hammering nails,test,81429
Mi2v0FA_iw4,19,29,civil defense siren,train,81430
Mi4hO6goQq4,0,10,playing piano,train,81431
Mi8Mlr8xnXI,10,20,sailing,train,81432
MiEdEP_of2w,48,58,car engine knocking,train,81433
MiH16MmAecM,330,340,people whispering,train,81434
MiM-UJtEPmI,60,70,skidding,train,81435
MiNWJoxZgoY,70,80,people whistling,train,81436
MiNan12lJ74,11,21,crow cawing,train,81437
MiPq0zmI_Bo,7,17,golf driving,train,81438
MiPq0zmI_Bo,147,157,golf driving,train,81439
MiQ6gLNiqJg,87,97,people cheering,train,81440
MiQ6gLNiqJg,97,107,people cheering,train,81441
MiQZ0dGQuIA,170,180,people screaming,test,81442
MiQyn5G08fU,30,40,dog barking,train,81443
MiTdsTsKnPc,30,40,tap dancing,train,81444
MiUrEpew1kk,7,17,beat boxing,train,81445
Mi_GH-mPrEY,1,11,playing guiro,train,81446
Mi_GH-mPrEY,11,21,playing guiro,train,81447
Migtfaf0EJw,66,76,people burping,train,81448
MigxkHfF9yU,48,58,playing erhu,train,81449
MigxkHfF9yU,111,121,playing erhu,train,81450
MihWf6oEZ_E,0,10,subway metro underground,train,81451
Mii8qXOkPr8,100,110,child speech kid speaking,train,81452
Mik2oE7zWXY,20,30,child speech kid speaking,train,81453
MikOxHYRSAg,119,129,driving snowmobile,train,81454
MikOxHYRSAg,257,267,driving snowmobile,train,81455
MikXtoLc3RQ,10,20,skateboarding,train,81456
MilO8vhzJXs,30,40,playing violin fiddle,train,81457
MimoFqtqZ4k,30,40,motorboat speedboat acceleration,train,81458
Mj-Rc2g-oMI,430,440,lawn mowing,train,81459
Mj2eRHm9kVw,222,232,playing timbales,train,81460
Mj2eRHm9kVw,252,262,playing timbales,train,81461
Mj49QUYvkxY,225,235,playing congas,train,81462
Mj49QUYvkxY,478,488,playing congas,train,81463
Mj51bVlY8Fg,150,160,people babbling,test,81464
Mj6ezUbjRHE,133,143,cow lowing,test,81465
MjAp25BGYcI,2,12,otter growling,train,81466
MjAp25BGYcI,18,28,otter growling,train,81467
MjCXkVaj6SM,0,10,sailing,train,81468
MjCjCjiXBZQ,0,10,lions growling,train,81469
MjF0lmPftnk,10,20,people crowd,train,81470
MjHF1JLOJPo,12,22,playing sitar,train,81471
MjHF1JLOJPo,23,33,playing sitar,train,81472
MjKSocnL3rA,30,40,horse clip-clop,train,81473
MjKcIQflrR4,8,18,dog growling,train,81474
MjKcIQflrR4,22,32,dog growling,train,81475
MjMJr1zzO1Y,110,120,playing saxophone,train,81476
MjP5s-w1K_Y,200,210,people crowd,train,81477
MjTuAV036yY,80,90,thunder,test,81478
MjVTveERWzU,0,10,bird chirping tweeting,train,81479
MjWzxfIKWdo,22,32,dog growling,train,81480
MjX-8im4e2s,30,40,playing harp,train,81481
MjXA90jDR0E,3,13,horse neighing,train,81482
MjY1NPUUp9U,252,262,playing saxophone,train,81483
MjY1NPUUp9U,378,388,playing saxophone,train,81484
MjYzsL4q-7c,30,40,motorboat speedboat acceleration,train,81485
MjZfE0zq0Bw,0,10,car engine starting,train,81486
MjZhpUrhsZI,57,67,playing theremin,train,81487
MjZhpUrhsZI,109,119,playing theremin,train,81488
Mj_BO-iK1G4,310,320,using sewing machines,train,81489
MjbbL_v6VFc,236,246,playing marimba xylophone,train,81490
Mjen5oQLvlA,10,20,lions growling,train,81491
Mjf34K-cGf0,80,90,playing saxophone,train,81492
Mjfnz0piLvM,30,40,church bell ringing,train,81493
MjgUwbwjOzQ,30,40,fire crackling,test,81494
Mjlfmb0m9AE,31,41,singing bowl,train,81495
Mjlxg1cSYuk,14,24,owl hooting,train,81496
Mjlxg1cSYuk,45,55,owl hooting,train,81497
Mjmt_HBO__s,30,40,pigeon dove cooing,train,81498
MjosnOTCa9U,142,152,people slapping,train,81499
MjpAvGl_xM0,1,11,playing french horn,train,81500
MjpAvGl_xM0,14,24,playing french horn,train,81501
MjrDF8uUtBs,43,53,playing zither,train,81502
MjrDF8uUtBs,60,70,playing zither,train,81503
Mjti5KoMVps,26,36,mynah bird singing,test,81504
Mju2mwj3O9Q,8,18,sharpen knife,train,81505
Mju2mwj3O9Q,42,52,sharpen knife,train,81506
Mk07G3pNQ50,273,283,playing squash,train,81507
Mk2WpqHNQ7s,5,15,baby laughter,train,81508
Mk2WpqHNQ7s,46,56,baby laughter,train,81509
Mk6PkNfg_vE,39,49,ferret dooking,test,81510
Mk8KIPDdBDg,530,540,sailing,train,81511
Mk8fhA3DAsA,30,40,turkey gobbling,train,81512
MkD0Ya9A50U,50,60,subway metro underground,train,81513
MkFSp56wlH4,48,58,people belly laughing,train,81514
MkJVNXKVqp4,30,40,playing violin fiddle,train,81515
MkJ_aJ7t6Ek,233,243,slot machine,train,81516
MkJuGDph-1k,70,80,dog barking,train,81517
MkK0XQo7aIQ,380,390,church bell ringing,train,81518
MkKX_5HN4C4,60,70,people whispering,train,81519
MkMPuP4RNy0,30,40,playing electric guitar,train,81520
MkNFN4rIKus,30,40,fire crackling,train,81521
MkQbJf_u9ps,30,40,playing harp,train,81522
MkRTLP2_wgQ,60,70,ocean burbling,train,81523
MkRaqj1FQno,0,10,vacuum cleaner cleaning floors,train,81524
MkUe-2-AhHY,30,40,people whistling,train,81525
MkVdwt0hpS8,46,56,singing bowl,train,81526
Mk_LYufk1JI,30,40,people clapping,train,81527
Mk_hbTS9vfk,0,10,opening or closing car doors,train,81528
Mka-WngcU_8,30,40,car passing by,train,81529
MkhiAepcYT8,149,159,mouse clicking,train,81530
MkhiAepcYT8,204,214,mouse clicking,train,81531
MklAHsSFP38,50,60,mynah bird singing,train,81532
MklAHsSFP38,95,105,mynah bird singing,train,81533
Mkld6TJfZ7M,85,95,playing double bass,train,81534
Mkld6TJfZ7M,342,352,playing double bass,train,81535
MknL0KJxA8g,113,123,bowling impact,train,81536
MkpJ3_ik4ag,290,300,playing cello,train,81537
MkrFhq3F_z4,100,110,playing accordion,train,81538
Mku-MDzwXTA,30,40,printer printing,train,81539
MkvSjd9CVrc,42,52,mynah bird singing,train,81540
MkvSjd9CVrc,52,62,mynah bird singing,train,81541
MkvpjmZH52w,10,20,fireworks banging,train,81542
MkyGAXR7Oxk,30,40,wind noise,train,81543
MkzLxmQ9Zmo,30,40,driving motorcycle,train,81544
Ml-ZkEuLpJI,0,10,fireworks banging,train,81545
Ml-jhHJA7s0,180,190,playing zither,test,81546
Ml27dXzBtnU,121,131,playing erhu,train,81547
Ml27dXzBtnU,172,182,playing erhu,train,81548
Ml6KsMRQz1g,0,10,ferret dooking,test,81549
Ml7FypZaiBU,65,75,slot machine,train,81550
Ml7zei7gkhc,70,80,fireworks banging,train,81551
Ml8SE3SBLPA,118,128,airplane flyby,train,81552
MlC6GuFg5DU,93,103,dog growling,train,81553
MlC6GuFg5DU,115,125,dog growling,train,81554
MlE37Xw5yeA,146,156,singing bowl,train,81555
MlEu9jCAEL4,330,340,church bell ringing,train,81556
MlF5LaJkP68,310,320,subway metro underground,train,81557
MlF5kLHi_ls,89,99,playing harmonica,train,81558
MlF5kLHi_ls,102,112,playing harmonica,train,81559
MlIuMkfiYXo,50,60,playing bass guitar,train,81560
MlJu5fjrmXY,22,32,pheasant crowing,train,81561
MlLmwnYxpeA,4,14,cricket chirping,train,81562
MlMQAvA9gjY,30,40,horse clip-clop,train,81563
MlMUQWdmSaA,43,53,yodelling,train,81564
MlMUQWdmSaA,94,104,yodelling,train,81565
MlNp4-xdQoQ,30,40,heart sounds heartbeat,train,81566
MlNp4-xdQoQ,45,55,heart sounds heartbeat,train,81567
MlQ2L2LyGPw,0,10,lighting firecrackers,train,81568
MlRLia2u-Wk,70,80,mouse pattering,train,81569
MlS0Ddcxpi0,235,245,police radio chatter,train,81570
MlS0Ddcxpi0,249,259,police radio chatter,train,81571
MlSTEqBn2Bw,21,31,playing harpsichord,train,81572
MlSTEqBn2Bw,47,57,playing harpsichord,train,81573
MlTEMxzj0WI,627,637,playing banjo,train,81574
MlVeufbjdDc,11,21,people eating noodle,train,81575
MlX7I-OZIyk,15,25,playing timpani,train,81576
MlX7I-OZIyk,62,72,playing timpani,train,81577
Mlb1RW4-LRg,10,20,skidding,train,81578
Mlbhom2FcZ4,28,38,playing cymbal,train,81579
MlcOOc6j90U,0,10,splashing water,train,81580
MlfB1hHZKDk,230,240,people running,train,81581
MlgDyRysR_E,30,40,driving buses,train,81582
Mlh4Sa1VzhQ,16,26,arc welding,test,81583
Mlm7RbMOFko,30,40,people running,train,81584
Mln0mA-PCSo,30,40,people screaming,train,81585
MlnBzUzGhlA,10,20,lawn mowing,train,81586
MlooTw6qHp4,0,10,dog barking,train,81587
Mlq9EE12zHE,80,90,railroad car train wagon,train,81588
MlsC1361WcE,80,90,railroad car train wagon,train,81589
MlxORICa7nQ,93,103,playing tabla,train,81590
