video_id,start_time,end_time,action,split,idx
tr7IcEYQNu4,240,250,driving buses,train,182643
tr9Q0sJtSDs,500,510,people running,train,182644
trBdANf63rU,10,20,train horning,train,182645
trFZ_cGAG6Q,30,40,playing bass drum,train,182646
trI_CJMHntA,0,10,ferret dooking,test,182647
trKQxaDwPdQ,29,39,playing glockenspiel,train,182648
trL9yvNr_f4,50,60,motorboat speedboat acceleration,train,182649
trPPoFk5hNw,33,43,hail,test,182650
trWfhRh22ss,60,70,using sewing machines,train,182651
trXAOpffwJI,45,55,footsteps on snow,train,182652
trXAOpffwJI,192,202,footsteps on snow,train,182653
trXFatHjByM,16,26,rope skipping,train,182654
trXtIeJd9X8,0,10,cupboard opening or closing,train,182655
trYoNcgvrHA,80,90,playing marimba xylophone,train,182656
tr_2bLo7stc,30,40,dog bow-wow,train,182657
trbRWD5o3TY,57,67,tornado roaring,train,182658
trbRWD5o3TY,145,155,tornado roaring,train,182659
trbqN5YLO1U,205,215,playing cymbal,train,182660
trg8QrMK6dc,2,12,cuckoo bird calling,test,182661
trh0PZ_lhKc,30,40,dog barking,train,182662
trjbr7Nsq0g,90,100,people crowd,train,182663
trl-RCWyhb0,0,10,playing congas,train,182664
trl-RCWyhb0,15,25,playing congas,train,182665
trl1blMA81U,8,18,playing badminton,train,182666
trmYSnsL8ak,3,13,people booing,train,182667
trmYSnsL8ak,14,24,people booing,train,182668
tro8rBbZozw,27,37,magpie calling,train,182669
tro8rBbZozw,46,56,magpie calling,train,182670
tru-RB55wAA,126,136,firing cannon,train,182671
tru-RB55wAA,580,590,firing cannon,train,182672
ts15JPS1K-w,53,63,playing table tennis,train,182673
ts5aXSShejY,70,80,helicopter,train,182674
ts7H8LUExR8,30,40,rowboat canoe kayak rowing,train,182675
ts87pmN3H38,66,76,playing clarinet,train,182676
ts87pmN3H38,201,211,playing clarinet,train,182677
tsHrpvUGhPg,90,100,dog barking,train,182678
tsKGLd-n3HI,25,35,people nose blowing,test,182679
tsL7ovOLJB0,58,68,playing tennis,train,182680
tsNEsideKEs,22,32,rope skipping,train,182681
tsNEsideKEs,75,85,rope skipping,train,182682
tsOXwLAv-sA,0,10,dog whimpering,train,182683
tsP4PSWMs7c,110,120,people babbling,train,182684
tsPv0QyG1ls,30,40,playing flute,train,182685
tsTG0dpCXNo,452,462,playing trombone,train,182686
tsUsPHkqjy4,0,10,wood thrush calling,train,182687
tsUsPHkqjy4,29,39,wood thrush calling,train,182688
tsUtiptmTdE,0,10,bird chirping tweeting,train,182689
tsWCJajbI3o,108,118,people eating apple,train,182690
tsWCJajbI3o,200,210,people eating apple,train,182691
tsX08folMhY,17,27,penguins braying,train,182692
tsXhlm4CWiA,30,40,people whispering,train,182693
tsXsC97YJcI,0,10,civil defense siren,train,182694
tsYfaR20jFQ,100,110,chicken crowing,train,182695
tsaq-RHyC1Q,215,225,owl hooting,train,182696
tsaw9t1bE0k,90,100,chicken clucking,train,182697
tsazWGV3X7U,37,47,playing bass guitar,train,182698
tsc3fbYwaP8,71,81,beat boxing,train,182699
tscQFxNKqqQ,156,166,bouncing on trampoline,train,182700
tscQFxNKqqQ,187,197,bouncing on trampoline,train,182701
tsctkNV86no,3,13,snake rattling,train,182702
tscwqzIYxho,13,23,cupboard opening or closing,train,182703
tscwqzIYxho,63,73,cupboard opening or closing,train,182704
tsmNbfNijng,80,90,playing volleyball,train,182705
tspgRLTAkm0,25,35,playing cornet,train,182706
tspgRLTAkm0,84,94,playing cornet,train,182707
tsq4XSnZnzs,160,170,train horning,train,182708
tsqejuagYiQ,1,11,playing table tennis,train,182709
tsvNUAtTVYw,9,19,people shuffling,train,182710
tsvNUAtTVYw,45,55,people shuffling,train,182711
tswhNzuZW5w,30,40,pigeon dove cooing,train,182712
tsxzLUUqgd0,30,40,child singing,train,182713
tsyD3_KHwCY,58,68,police radio chatter,train,182714
tszzS-e_XmI,10,20,playing cello,train,182715
tt0zUxL0eEQ,80,90,sheep bleating,train,182716
tt3PN0HQMNs,0,10,people sniggering,train,182717
tt802vBFhME,47,57,sea lion barking,train,182718
ttA4et_Iads,30,40,sailing,train,182719
ttANmdLLQN4,22,32,tapping guitar,train,182720
ttANmdLLQN4,37,47,tapping guitar,train,182721
ttAP6hmN_5g,731,741,ripping paper,train,182722
ttAP6hmN_5g,791,801,ripping paper,train,182723
ttAhQTD6mYM,370,380,ambulance siren,train,182724
ttBh09B0l6w,56,66,tap dancing,train,182725
ttBvFm-dWbQ,20,30,dog barking,train,182726
ttCnXR4_eeY,37,47,playing didgeridoo,train,182727
ttFdGZTPVSo,10,20,pig oinking,train,182728
ttFdGZTPVSo,102,112,pig oinking,train,182729
ttJTt3BdKqM,0,10,playing tennis,train,182730
ttJTt3BdKqM,1,11,playing tennis,train,182731
ttJkInDP92Y,0,10,fire crackling,test,182732
ttKJJv232lc,40,50,people babbling,train,182733
ttMbB9pX30A,20,30,scuba diving,test,182734
ttNFXW3ZEvw,10,20,people belly laughing,train,182735
ttNXIvuCwGM,110,120,machine gun shooting,train,182736
ttOQP_HZX_w,73,83,playing djembe,train,182737
ttRYcURXK5M,33,43,machine gun shooting,train,182738
ttRYcURXK5M,45,55,machine gun shooting,train,182739
ttTMcTWU2uc,30,40,baby babbling,train,182740
ttTMcTWU2uc,47,57,baby babbling,train,182741
ttYrahJ1Z6U,190,200,wind noise,train,182742
ttZFgwo3EBM,129,139,people giggling,train,182743
ttZtGm5skmg,14,24,playing mandolin,train,182744
ttZtGm5skmg,71,81,playing mandolin,train,182745
tt_Wx9gQySU,30,40,playing trumpet,train,182746
tta3d9PcNdM,80,90,playing acoustic guitar,train,182747
tta9apwVyTY,160,170,cat purring,test,182748
ttbBMVEhGbk,4,14,playing guiro,train,182749
ttbE9tsuqCk,14,24,train wheels squealing,train,182750
ttbE9tsuqCk,27,37,train wheels squealing,train,182751
ttcyJcdCRNk,262,272,slot machine,train,182752
ttdL4-GVCVM,298,308,hedge trimmer running,train,182753
ttdL4-GVCVM,309,319,hedge trimmer running,train,182754
tthBK7eqz5E,0,10,coyote howling,train,182755
tthBK7eqz5E,17,27,coyote howling,train,182756
ttjKYPgjpcI,110,120,playing bass guitar,train,182757
ttkdrQxc0LY,17,27,pig oinking,train,182758
ttkdrQxc0LY,28,38,pig oinking,train,182759
ttlgFX5vWO0,81,91,golf driving,train,182760
ttlgFX5vWO0,176,186,golf driving,train,182761
ttryMuvCzX8,480,490,railroad car train wagon,train,182762
ttsVYFpBAPA,50,60,chainsawing trees,train,182763
ttssyUoWMk8,19,29,penguins braying,train,182764
ttutDbBm71U,428,438,playing volleyball,train,182765
ttwET1ijAUE,93,103,skiing,train,182766
ttwET1ijAUE,105,115,skiing,train,182767
tu2pFtVVBM4,0,10,playing electronic organ,train,182768
tu3DW89n9B8,280,290,engine accelerating revving vroom,train,182769
tu3g4ZBt3o0,30,40,typing on typewriter,test,182770
tu5XohUR3Pg,1521,1531,playing erhu,train,182771
tu5XohUR3Pg,1544,1554,playing erhu,train,182772
tu6mcWSsfnI,159,169,rapping,train,182773
tu7FlXKGXdY,350,360,playing bass guitar,train,182774
tu8tVpf2yE8,100,110,cat meowing,train,182775
tuHD0OxFg60,41,51,blowtorch igniting,train,182776
tuIuBluoJgk,25,35,fire truck siren,train,182777
tuJck0TucHw,7,17,playing theremin,train,182778
tuJck0TucHw,119,129,playing theremin,train,182779
tuKKfjh91BU,20,30,skidding,train,182780
tuL0hAaeb_I,60,70,playing bass guitar,test,182781
tuLPjvZoeHA,3,13,lions growling,train,182782
tuOiaUY29mQ,220,230,baby laughter,train,182783
tuQRa4nIiTY,11,21,forging swords,train,182784
tuSRKECbbfU,221,231,splashing water,train,182785
tuTAf1r8rsQ,20,30,ambulance siren,train,182786
tuVAEbRiNqA,134,144,opening or closing car doors,train,182787
tuX9ByMc2EM,30,40,playing vibraphone,train,182788
tuX9ByMc2EM,144,154,playing vibraphone,train,182789
tu_nMvktyyY,209,219,cattle mooing,train,182790
tu_nMvktyyY,282,292,cattle mooing,train,182791
tucDT1-g9N8,100,110,people screaming,train,182792
tueZ3wVYf_I,21,31,airplane flyby,train,182793
tufSS_n4olo,372,382,cat purring,train,182794
tujK30VKlHI,55,65,playing trumpet,train,182795
tujK30VKlHI,66,76,playing trumpet,train,182796
tukd_AhshG0,3,13,vacuum cleaner cleaning floors,train,182797
tukd_AhshG0,100,110,vacuum cleaner cleaning floors,train,182798
tum209S0OAs,16,26,playing hammond organ,train,182799
tum3KveLol0,30,40,chicken crowing,train,182800
tupSLysCAz4,29,39,machine gun shooting,train,182801
tupSLysCAz4,50,60,machine gun shooting,train,182802
tuqcWxh_mdc,12,22,baby crying,train,182803
tuuL90v6MKw,13,23,scuba diving,train,182804
tuv5K371ilw,550,560,playing flute,train,182805
tuvoP6QvMQ4,30,40,firing cannon,test,182806
tv-_Uo6U-q0,60,70,playing clarinet,train,182807
tv-gpP71ET0,28,38,playing harpsichord,train,182808
tv-wE_OGv9g,0,10,pheasant crowing,train,182809
tv22GEPcVQE,96,106,cow lowing,train,182810
tv2S2wSZOmQ,370,380,playing harpsichord,train,182811
tv2S2wSZOmQ,408,418,playing harpsichord,train,182812
tv7ORbf8aLM,120,130,playing table tennis,train,182813
tvAwXYMQHWs,25,35,beat boxing,train,182814
tvB2fbCLWV8,0,10,people coughing,train,182815
tvBHzaZZO5o,224,234,male singing,train,182816
tvF1sOEo1CI,6,16,fox barking,train,182817
tvG_xdoAas8,14,24,pig oinking,train,182818
tvG_xdoAas8,34,44,pig oinking,train,182819
tvI-W4_efJQ,0,10,car engine knocking,train,182820
tvI-W4_efJQ,12,22,car engine knocking,train,182821
tvI3PwDzAxs,15,25,hail,train,182822
tvM5qR_4-MY,30,40,car passing by,train,182823
tvOh3krEQ6w,30,40,chainsawing trees,train,182824
tvPnkaHspfg,130,140,skateboarding,train,182825
tvQeBE_O4Ys,17,27,playing double bass,train,182826
tvQeBE_O4Ys,73,83,playing double bass,train,182827
tvUB8mgpNlA,100,110,car engine starting,train,182828
tv_bDjD9FE4,0,10,coyote howling,train,182829
tv_bDjD9FE4,25,35,coyote howling,train,182830
tvafh02tW30,30,40,horse clip-clop,train,182831
tvakUFUrOXA,26,36,planing timber,train,182832
tvakUFUrOXA,138,148,planing timber,train,182833
tvcJENqxr1c,30,40,playing steel guitar slide guitar,test,182834
tvcOgyt3RJI,194,204,tractor digging,train,182835
tvdbyvo0Fwc,22,32,playing bassoon,train,182836
tvgkzAMOnEE,130,140,playing cello,train,182837
tvi-G8eUvJA,6,16,striking bowling,train,182838
tvjMQpAQcMw,56,66,basketball bounce,train,182839
tvjMQpAQcMw,96,106,basketball bounce,train,182840
tvjt3gtkjmg,20,30,playing acoustic guitar,train,182841
tvkmAwCv__4,0,10,sea lion barking,train,182842
tvl5w6cxyes,83,93,bird squawking,train,182843
tvl5w6cxyes,157,167,bird squawking,train,182844
tvpT2TnZ90w,370,380,people whistling,train,182845
tvpnde0BJwY,61,71,gibbon howling,train,182846
tvrDxebakus,150,160,playing trombone,train,182847
tvrOB7N862c,29,39,sharpen knife,train,182848
tvrOB7N862c,85,95,sharpen knife,train,182849
tvvSyVOVJw0,31,41,owl hooting,train,182850
tvvSyVOVJw0,53,63,owl hooting,train,182851
tvz79FfvzaM,30,40,pigeon dove cooing,train,182852
tw3R0zsmGho,3,13,magpie calling,test,182853
tw6O2XPey1g,375,385,playing bass guitar,train,182854
tw6XIAVAUws,31,41,playing theremin,train,182855
tw6XIAVAUws,100,110,playing theremin,train,182856
tw899goj-ZI,3,13,pheasant crowing,train,182857
tw899goj-ZI,13,23,pheasant crowing,train,182858
tw9kUqPhXc4,29,39,driving buses,train,182859
twAF2WFdZMk,143,153,slot machine,test,182860
twCyRuzGV1w,99,109,playing bongo,train,182861
twEKrMqSp-8,262,272,skiing,train,182862
twE_dfeaT20,0,10,goose honking,train,182863
twFYhMUMIy0,50,60,ambulance siren,train,182864
twIGnKgzlHU,30,40,pigeon dove cooing,train,182865
twK6xB5dEu8,4,14,playing harp,train,182866
twLTok9Q3ZM,30,40,people sniggering,train,182867
twOKVLUzZLQ,0,10,frog croaking,test,182868
twOUIlaeVm8,30,40,baby crying,train,182869
twP5nOrcxJg,22,32,pheasant crowing,train,182870
twP5nOrcxJg,80,90,pheasant crowing,train,182871
twSJiit6nOc,60,70,basketball bounce,train,182872
twWBQjLyuxw,14,24,bull bellowing,train,182873
twWBQjLyuxw,69,79,bull bellowing,train,182874
twWMaWNV6yI,198,208,electric shaver electric razor shaving,train,182875
twWMaWNV6yI,218,228,electric shaver electric razor shaving,train,182876
twew3CeWsjA,6,16,playing guiro,train,182877
twfFcC1FLhc,30,40,dog bow-wow,train,182878
twfnWndkCUI,25,35,playing glockenspiel,train,182879
twiPrvyawOE,30,40,engine accelerating revving vroom,train,182880
twjMT-zij2k,53,63,fire crackling,train,182881
twjMT-zij2k,146,156,fire crackling,train,182882
twkbTSGKgHw,0,10,wind rustling leaves,train,182883
twnqBgIbO8w,94,104,footsteps on snow,train,182884
twnqBgIbO8w,111,121,footsteps on snow,train,182885
twrzO9wdBJI,352,362,playing gong,train,182886
twrzO9wdBJI,747,757,playing gong,train,182887
twvjW7ymUIQ,4159,4169,cat purring,test,182888
twx8laJcQK0,79,89,cutting hair with electric trimmers,train,182889
twxcqY88rcg,60,70,playing bass drum,train,182890
twyn58Tprws,125,135,playing bass drum,train,182891
twyn58Tprws,135,145,playing bass drum,train,182892
tx0rzItlnYA,0,10,crow cawing,train,182893
tx16mS9lNAg,0,10,electric grinder grinding,train,182894
tx3HLLQedOM,13,23,playing sitar,train,182895
tx3HLLQedOM,51,61,playing sitar,train,182896
tx4grOi8G5Q,41,51,civil defense siren,test,182897
tx4wwxInqpQ,160,170,driving buses,train,182898
tx5LB-c5s7E,10,20,lathe spinning,train,182899
tx7XKy_4f4c,5,15,frog croaking,train,182900
tx9BLhSVQig,285,295,golf driving,train,182901
tx9iTb_s1_Q,30,40,typing on computer keyboard,train,182902
txBNugcB2uQ,30,40,people sniggering,train,182903
txBf-DXv6tE,32,42,tractor digging,train,182904
txF7aGnFFTQ,763,773,swimming,train,182905
txF7aGnFFTQ,785,795,swimming,train,182906
txN4b8nMEtI,70,80,skateboarding,train,182907
txO58OWTKj0,10,20,splashing water,train,182908
txQDzyxn8IE,0,10,chicken crowing,train,182909
txTZdFAYOnQ,10,20,playing bass drum,train,182910
txTcp8VGnLs,170,180,skiing,train,182911
txU2M0tKKs4,56,66,lighting firecrackers,train,182912
txU2M0tKKs4,104,114,lighting firecrackers,train,182913
txUKJOIKgGg,0,10,child speech kid speaking,train,182914
txY9boXc7iQ,28,38,playing lacrosse,train,182915
txZAyQmDURo,11,21,owl hooting,train,182916
txZAyQmDURo,65,75,owl hooting,train,182917
txZXP4tRRS4,213,223,skiing,train,182918
tx_LZ7UQg5Y,60,70,people hiccup,train,182919
txbr2iQabQw,6,16,yodelling,train,182920
txbr2iQabQw,43,53,yodelling,train,182921
txjIQ01Ld2w,28,38,baby laughter,train,182922
txjIQ01Ld2w,38,48,baby laughter,train,182923
txktH0pN6qg,130,140,playing acoustic guitar,train,182924
txq5uA3SFHM,3,13,firing cannon,train,182925
txq5uA3SFHM,52,62,firing cannon,train,182926
txsAOUYOPDg,30,40,pigeon dove cooing,train,182927
txtmlAGHXe8,30,40,subway metro underground,train,182928
txuBsNcWF4s,30,40,playing flute,test,182929
txx3l_fu5LQ,1,11,tractor digging,train,182930
txx3l_fu5LQ,22,32,tractor digging,train,182931
txyznNBdUvk,300,310,driving motorcycle,train,182932
txzcPyj_6x0,30,40,playing bass drum,test,182933
ty2SyIm-zqA,244,254,rapping,train,182934
ty2SyIm-zqA,657,667,rapping,train,182935
ty4UtIuysUw,44,54,rope skipping,train,182936
ty4UtIuysUw,66,76,rope skipping,train,182937
ty6NJmxKiA4,58,68,playing hockey,train,182938
tyBolpzUqB0,88,98,arc welding,train,182939
tyDjClR0EX4,34,44,chicken crowing,train,182940
tyF2iv_6V78,44,54,playing volleyball,train,182941
tyFGKRRaVq8,280,290,playing tabla,train,182942
tyFGKRRaVq8,291,301,playing tabla,train,182943
tyFPlwM3XmM,578,588,playing snare drum,test,182944
tyHUYmRhcPQ,10,20,bird wings flapping,train,182945
tyL5kRefsz0,28,38,playing zither,train,182946
tyL5kRefsz0,43,53,playing zither,train,182947
tyMro1Y6bw0,370,380,typing on computer keyboard,train,182948
tyN7Dx5chbg,20,30,frog croaking,train,182949
tyN7Dx5chbg,44,54,frog croaking,train,182950
tyOyGVtK200,17,27,police car (siren),train,182951
tyPPbGR2LFE,80,90,helicopter,train,182952
tyS-cne56-0,530,540,female speech woman speaking,train,182953
tyTz_-EQOXE,14,24,playing flute,train,182954
tyUh_xSjvXQ,77,87,firing cannon,train,182955
tyVIR537Z7E,9,19,cap gun shooting,train,182956
tyVIR537Z7E,61,71,cap gun shooting,train,182957
tyVseg9uqTU,260,270,playing drum kit,train,182958
tyVwBwAEYPs,24,34,horse neighing,train,182959
tyWevbql8NA,248,258,playing bassoon,train,182960
tyYX5vPU6NQ,177,187,volcano explosion,train,182961
tyb7vH0Bcu0,380,390,splashing water,test,182962
tyeUOKCrarI,0,10,people screaming,train,182963
tyiErzsaN9U,65,75,playing cymbal,train,182964
tyjP12Yob3I,44,54,cow lowing,test,182965
tykgUCa0swY,218,228,playing timbales,train,182966
tylyr7dojWY,30,40,playing cello,train,182967
typrtTWwImA,7,17,playing tabla,train,182968
typrtTWwImA,18,28,playing tabla,train,182969
tyrNlGJ4lqk,14,24,cupboard opening or closing,train,182970
tyrNlGJ4lqk,57,67,cupboard opening or closing,train,182971
tysx3LejyD4,316,326,playing bass guitar,train,182972
tyxJKB7ljDQ,524,534,playing bassoon,train,182973
tyxJKB7ljDQ,541,551,playing bassoon,train,182974
tyxiDEg_W4Y,0,10,people marching,train,182975
tyxiDEg_W4Y,57,67,people marching,train,182976
tyzD54G98kI,30,40,chicken crowing,train,182977
tyz_Pk3b7gg,30,40,people sniggering,train,182978
tz022wPsFTw,155,165,chainsawing trees,train,182979
tz2mIOjdr1w,88,98,barn swallow calling,train,182980
tz3LBuFPHPU,50,60,missile launch,train,182981
tz3LBuFPHPU,309,319,missile launch,train,182982
tz49rLiSka4,90,100,playing electric guitar,train,182983
tzAElldVSYQ,120,130,sailing,train,182984
tzBz2ywr4EY,230,240,playing electric guitar,train,182985
tzCCgNpwqp4,90,100,playing bass guitar,train,182986
tzEVJ3znOMk,70,80,people babbling,train,182987
tzFb7-A1Pd0,34,44,squishing water,train,182988
tzHLq_RvPC8,4,14,playing steel guitar slide guitar,train,182989
tzHLq_RvPC8,24,34,playing steel guitar slide guitar,train,182990
tzJl3D0mW0g,380,390,playing french horn,train,182991
tzMnZf2mgF0,160,170,helicopter,train,182992
tzQHsYWANSE,1,11,playing synthesizer,train,182993
tzZT5j_sm5M,53,63,car engine idling,train,182994
tz_weguNJ7U,14,24,donkey ass braying,train,182995
tz_weguNJ7U,27,37,donkey ass braying,train,182996
tzc8NnlTkYw,30,40,playing trombone,train,182997
tzdT23XFp7U,10,20,skidding,train,182998
tzeM4PUNqeY,30,40,people running,train,182999
tzeaqr96CL0,230,240,playing synthesizer,train,183000
tzhFEIt6-fc,86,96,mouse clicking,train,183001
tzhFEIt6-fc,229,239,mouse clicking,train,183002
tziSe5MFgeM,40,50,dog barking,train,183003
tzkiJofe8aA,1,11,civil defense siren,train,183004
tzl2mEAJdqI,77,87,francolin calling,train,183005
tzl2mEAJdqI,94,104,francolin calling,train,183006
tzn0EovMhT4,8,18,elk bugling,train,183007
tzn0EovMhT4,18,28,elk bugling,train,183008
tznEcq_r4KA,107,117,machine gun shooting,train,183009
tznEcq_r4KA,187,197,machine gun shooting,train,183010
tznoShjZhyc,30,40,dog barking,train,183011
tzoO0ZyD8vA,187,197,chimpanzee pant-hooting,train,183012
tzpQHz2dGX8,171,181,playing electronic organ,train,183013
tzpQHz2dGX8,182,192,playing electronic organ,train,183014
tzqx2t1gtb8,20,30,ocean burbling,train,183015
tzsrR_3zhnU,51,61,warbler chirping,test,183016
tztQOOEqFEM,352,362,slot machine,train,183017
tztf_jChPD0,71,81,mynah bird singing,test,183018
tzvizBOb8JA,210,220,playing saxophone,train,183019
tzvweHvv6xw,90,100,toilet flushing,train,183020
tzxZ9ZCGrqY,20,30,people farting,train,183021
u--Am1c7fxY,130,140,skateboarding,train,183022
u--exNzWOm0,27,37,playing bassoon,train,183023
u-2PXE0wA1c,30,40,playing electronic organ,train,183024
u-4_dxoFU50,120,130,playing cymbal,train,183025
u-5i_lCCH-M,12,22,black capped chickadee calling,train,183026
u-5i_lCCH-M,36,46,black capped chickadee calling,train,183027
u-67ZjajWwc,78,88,snake hissing,train,183028
u-67ZjajWwc,95,105,snake hissing,train,183029
u-6INXnmjI0,30,40,cattle mooing,train,183030
u-8exNS5v1g,77,87,railroad car train wagon,train,183031
u-8kkeCDzsY,80,90,civil defense siren,train,183032
u-9xQSd8alY,142,152,playing bongo,train,183033
u-9xQSd8alY,160,170,playing bongo,train,183034
u-BYT1q0gMY,40,50,typing on computer keyboard,train,183035
u-BgBQQiB3U,10,20,skateboarding,train,183036
u-CDFoF_s2o,10,20,cat hissing,train,183037
u-CDFoF_s2o,135,145,cat hissing,train,183038
u-Co-VifnNc,49,59,skiing,train,183039
u-Co-VifnNc,125,135,skiing,train,183040
u-DXUvDgqkI,31,41,tractor digging,train,183041
u-GtA9LKJU0,180,190,people screaming,train,183042
u-Ik39r_yTc,510,520,lighting firecrackers,train,183043
u-KJWz-5n0g,7,17,sheep bleating,train,183044
u-KJWz-5n0g,18,28,sheep bleating,train,183045
u-KLUgC_yU4,62,72,chipmunk chirping,train,183046
u-KLUgC_yU4,93,103,chipmunk chirping,train,183047
u-L12cQz84U,10,20,lions roaring,train,183048
u-L12cQz84U,21,31,lions roaring,train,183049
u-Ogzu3IkYw,80,90,child speech kid speaking,train,183050
u-PDutbqCOw,3,13,playing badminton,train,183051
u-RCWBxfavo,63,73,beat boxing,train,183052
u-STc5LYPIU,30,40,fireworks banging,train,183053
u-Uxa4D1nDY,108,118,planing timber,train,183054
u-VdtPI08UM,4,14,hedge trimmer running,test,183055
u-Z9ZY2nf_w,0,10,people burping,train,183056
u-ZYXTSym2o,30,40,playing flute,train,183057
u-ZgJJZojkw,0,10,wood thrush calling,train,183058
u-_9D23i6mE,50,60,shot football,test,183059
u-__x3dDLSs,47,57,chicken clucking,test,183060
u-hz_7bsA9c,0,10,fire truck siren,train,183061
u-hz_7bsA9c,10,20,fire truck siren,train,183062
u-i4Q0VQyQQ,310,320,people crowd,train,183063
u-kyC4DoraI,90,100,people crowd,train,183064
u-lfsWjyczU,170,180,playing cymbal,train,183065
u-mN6o-FgZo,130,140,using sewing machines,train,183066
u-olQLMrMRE,10,20,ambulance siren,train,183067
u-olQLMrMRE,88,98,ambulance siren,train,183068
u-qcEESZrVA,161,171,lathe spinning,train,183069
u-qcEESZrVA,177,187,lathe spinning,train,183070
u-r8oKBsz0I,13,23,cat growling,test,183071
u-xy9MsPuAI,7,17,people shuffling,train,183072
u002D-iQtNw,160,170,playing bagpipes,train,183073
u00Etu1a-3Y,300,310,helicopter,train,183074
u04cEpL3iDI,77,87,basketball bounce,train,183075
u054XEDSDmU,30,40,bird chirping tweeting,train,183076
u06wUniQVlk,90,100,baby babbling,test,183077
u0A1pU_RR_M,30,40,playing steelpan,test,183078
u0BzNVeOFKc,30,40,playing hammond organ,train,183079
u0EKWDV4NtM,68,78,playing lacrosse,train,183080
u0EKWDV4NtM,95,105,playing lacrosse,train,183081
u0Ep1ql8qXQ,68,78,missile launch,train,183082
u0LFFUg3krs,100,110,playing banjo,train,183083
u0LKPT1u1E8,39,49,pigeon dove cooing,test,183084
u0PawSuuRa8,30,40,chainsawing trees,train,183085
u0QdsqZvofA,143,153,vacuum cleaner cleaning floors,train,183086
u0QdsqZvofA,154,164,vacuum cleaner cleaning floors,train,183087
u0T_rcHhkPQ,20,30,race car auto racing,train,183088
u0VZUjxb4p8,157,167,beat boxing,test,183089
u0X4GI7pUjs,0,10,fireworks banging,train,183090
u0XW85t94iI,220,230,people crowd,train,183091
u0Ys0J4rvFQ,23,33,cat hissing,test,183092
u0_Han7YQjY,97,107,tapping guitar,train,183093
u0_Han7YQjY,180,190,tapping guitar,train,183094
u0aPBeSCVvI,0,10,magpie calling,test,183095
u0apscgwF8I,61,71,baby laughter,train,183096
u0apscgwF8I,146,156,baby laughter,train,183097
u0f6I9d4u00,30,40,sliding door,train,183098
u0fV0laIvE0,220,230,playing snare drum,train,183099
u0hp9W0GFmM,5,15,people belly laughing,train,183100
u0hp9W0GFmM,28,38,people belly laughing,train,183101
u0kDYQYQ8Ik,110,120,helicopter,train,183102
u0ocLXzs85Y,90,100,airplane,train,183103
u0rtxA7gxJ4,1,11,opening or closing car electric windows,train,183104
u0sCPaHWZgo,120,130,playing bass drum,train,183105
u0sCPaHWZgo,131,141,playing bass drum,train,183106
u0u__UaLaTI,30,40,bird chirping tweeting,train,183107
u0yUwwpvKUM,4,14,airplane flyby,train,183108
u0yUwwpvKUM,29,39,airplane flyby,train,183109
u11zgdTvdT0,60,70,playing piano,train,183110
u12V5yXKkgg,20,30,bowling impact,train,183111
u13LAp8oBUE,256,266,basketball bounce,train,183112
u13VkMcdjAg,28,38,woodpecker pecking tree,train,183113
u13VkMcdjAg,101,111,woodpecker pecking tree,train,183114
u13ot674FDE,1,11,mosquito buzzing,train,183115
u18kzPlyBlE,150,160,skateboarding,train,183116
u1A-hyO9cIo,110,120,mouse pattering,train,183117
u1ALxH9wRpw,20,30,bird chirping tweeting,train,183118
u1BwfdNxFpM,0,10,playing harmonica,train,183119
u1BwfdNxFpM,1,11,playing harmonica,train,183120
u1CFYWDADzI,0,10,fireworks banging,train,183121
u1CeWOhjlT8,370,380,cattle mooing,train,183122
u1DMEYiZ0Eo,0,10,playing ukulele,train,183123
u1DMEYiZ0Eo,14,24,playing ukulele,train,183124
u1J-Nziz3yo,34,44,barn swallow calling,train,183125
u1J-Nziz3yo,70,80,barn swallow calling,train,183126
u1J8YFkRSEs,145,155,blowtorch igniting,test,183127
u1JsqoAO4og,10,20,people sobbing,train,183128
u1JtjpxClyM,30,40,people sniggering,train,183129
u1KKJRdR_qI,7,17,people belly laughing,train,183130
u1KWMF7vHqQ,43,53,ice cream truck ice cream van,train,183131
u1M4FkyB3Ck,140,150,playing saxophone,train,183132
u1N9B0QFgsU,30,40,orchestra,train,183133
u1NTtVzxpA0,30,40,people running,train,183134
u1PeSwrpiwk,209,219,owl hooting,train,183135
u1PeSwrpiwk,222,232,owl hooting,train,183136
u1SgT7AUB0s,0,10,playing acoustic guitar,train,183137
u1VU31k7UKQ,20,30,playing accordion,train,183138
u1WvUkJWLjI,20,30,snake rattling,test,183139
u1bdzDSmKXc,310,320,people crowd,train,183140
u1cqm3wOP84,219,229,playing gong,train,183141
u1cqm3wOP84,230,240,playing gong,train,183142
u1d8Sg575rE,30,40,railroad car train wagon,train,183143
u1ecoVXix2o,93,103,people whispering,train,183144
u1ecoVXix2o,338,348,people whispering,train,183145
u1k2MuldVOA,299,309,planing timber,train,183146
u1k2MuldVOA,375,385,planing timber,train,183147
u1maAiS95yo,30,40,driving buses,train,183148
u1nADGbrkpc,0,10,fireworks banging,train,183149
u1nAQ6GgJ7Y,154,164,playing volleyball,train,183150
u1nAQ6GgJ7Y,222,232,playing volleyball,train,183151
u1nvWxeS4Pw,170,180,playing saxophone,train,183152
u1o4Vdh8MH8,37,47,playing badminton,train,183153
u1oEm_n2C5U,23,33,spraying water,test,183154
u1pfi3aFw4k,50,60,lions roaring,train,183155
u1pfi3aFw4k,64,74,lions roaring,train,183156
